id,name,price,short_description,image,category-id,is_sale,sale_price
127031393,Ca nước giữ nhiệt LocknLock Metro Mug LHC4219 475ml,293000,"Đặc điểm nổi bậtCa nước giữ nhiệt LocknLock Metro Mug LHC4219 có thể giữ nóng trên 60℃ lên đến 3 tiếng, riêng với đồ uống lạnh thì lâu hơn, nhiệt độ duy trì dưới 8℃ lên đến 18 tiếng.Vật liệu được s...",https://salt.tikicdn.com/cache/280x280/ts/product/27/9e/33/cb5f8a1f2af9e1d8213c25a6174f0ac5.jpg,4,0,0
148713415,"Tua Vít Cầm Tay Nhỏ Gọn, Tiện Dụng Lắp Ráp Và Sửa Chữa Vật Dụng Gia Đình (5mmx155mm)",27000,"Tua Vít Đa Năng Cầm Tay Nhỏ Gọn PK02 - Tiện Dụng Lắp Ráp Và Sửa Chữa Vật Dụng Gia ĐìnhTuốc nơ vít là một công cụ cần có trong bộ dụng cụ cơ bản của gia đình. Với thiết kế nhỏ nhắn, đơn giản bao gồm 1...",https://salt.tikicdn.com/cache/280x280/ts/product/50/54/11/06719016c56448077a6dbdbf0049f9bb.png,4,0,0
131407951,Bàn làm việc bàn hoc chữ k ,372240,"       Đặc điểm nổi bật .   -Bàn làm việc chữ K mẫu mới sản phẩm được ra mắt năm 2020   Chất liệu khung xương bàn được gia công bằng thép sơn tĩnh điện, chống gỉ sét.   Ván gỗ nhân tạo (MFC) có...",https://salt.tikicdn.com/cache/280x280/ts/product/ea/f6/5b/7dadaff7dfbc808dc5ded787cb242b8c.jpg,4,0,0
34818286,"ĐỦ SIZE - Túi bạt, túi dứa có dây kéo đựng đồ, quai xách màu ngẫu nhiên (may từ vải bạt  Tú Phương)",70000,"*LƯU Ý: kích thước có thể sai lệch 1-3 cm do quá trình mayTúi quai xách tiện lợiKhóa kéo 3/4 miệng túi, 2 dây kéo chắc chắnVải bạt chống nước, có thể giặt và tái sử dụng nhiều lầnChất liệu bền bỉ cho ...",https://salt.tikicdn.com/cache/280x280/ts/product/25/4d/3f/67ee87fcf99334d355b7122616f67c72.jpg,4,0,0
128969410,"Kệ Sách Để Bàn, Giá Sách Thiết Kế Hiện Đại Thương Hiệu IGA - GP157",205000,Kệ Sách Để Bàn IGA SAI SHAN - GP157 là một sản phẩm thông minh đa năng có thể hỗ trợ bạn rất nhiều trong việc xử lý vấn đề trên một cách nhanh gọn lẹ.Kệ sách để bàn thông minh này cho phép ...,https://salt.tikicdn.com/cache/280x280/ts/product/0d/a7/a0/23ad976231e196a3f231ded98eec7a68.jpg,4,0,0
71206737,Đèn Pin Laser 303 - Hàng Chính Hãng,133400,THÔNG TIN SẢN PHẨM- Đèn laser 303 công suất 5.000mw có thể phát tia sáng xanh/đỏ (bước sóng 532nm) xa hàng km.- Thân máy: màu đen- Màu đèn: Màu xanh lá cây/đỏ- Chất liệu thân: aerometal- Nút...,https://salt.tikicdn.com/cache/280x280/ts/product/45/9c/5b/dbee40446f7bfc755892475099abffb5.jpg,4,0,0
110001215,"Nẹp Dây Điện Dán Tường Siêu Dính ,Kẹp Dây Điện Cố Định Và Giữ Dây Điện Siêu Sốc an toàn tiện lợi dễ lắp đặt",25000,"Bộ 20 miếng dán tường đi dây điện - kẹp cố định nút giữ luồn dây điệnNẹp Dây Điện,Kẹp Dây Điện dán tường cố định dây điện,giữ dây điện an toàn và tiện lợiPhân Loại :• Mỗi bộ sản phẩm gồm: 20 nút kẹ...",https://salt.tikicdn.com/cache/280x280/ts/product/96/fa/50/c7076604050770456d306f692be8896e.jpg,4,0,0
117353723,Chiếu ngủ văn phòng cao cấp ,45000,"Chiếu ngủ văn phòng cao cấp Chất liệu nhựa 2 lớp: lớp mút và lớp bạc êm ái Gọn nhẹ, dễ dàng mang theo khi đi dã ngoại, văn phòng Xếp gọn và vệ sinh dễ dàng Cho giấc ngủ trưa ngon, không nóng bức  ...",https://salt.tikicdn.com/cache/280x280/ts/product/9c/f9/fe/16bb2b3a930c6c8c2f821e671da8ddcb.jpg,4,0,0
63051860, Đèn Học Làm Việc Đọc Sách Để Bàn Pixar Chống Cận Thị Bảo Vệ Mắt - Hàng Chính Hãng eLights,149000,"SỰ LỰA CHỌN TẤT CẢ TRONG 1 (ALL IN ONE)Bộ sản phẩm bao gồm tất cả những gì bạn cần cho căn phòng làm việcBao gồm đèn bàn, chân đế, kẹp bàn, 01 bóng đènBóng đèn LED có thể thay đổi 03 màu sắc vàng ...",https://salt.tikicdn.com/cache/280x280/ts/product/44/0e/25/d0b1c8ce748305d97501046fe003e415.jpg,4,0,0
177969021,Bộ Hộp Cơm Giữ Nhiệt 2GOOD Lunch Box HC02 (2000ml) - Kèm Muỗng và Đũa Inox 304,590000,...,https://salt.tikicdn.com/cache/280x280/ts/product/4b/4b/86/156c1225966e52fc3f168c4037eb2b39.jpg,4,0,0
174236741,Găng tay cao su tự nhiên Lock&Lock ETM830 (có móc treo),34000,Găng tay cao su tự nhiên Lock&Lock ETM83có móc treo tiện lợi có thể móc lên sau khi sử dụng hoặc giặt rửa.Chất liệu 100% cao su tự nhiên không chứa BPA độc hại.Bảo vệ da và móng giúp tay bạn t...,https://salt.tikicdn.com/cache/280x280/ts/product/e2/78/d9/7a71ce9820675aac7c09e628285883da.jpg,4,0,0
56336206,Mền lông cừu xám cao cấp A - 1m8x2m,171000,"Giặt đúng cách:- Lần giặt đầu tiên, giặt với nước lạnh trong 5 phút (không ngâm sản phẩm với bột giặt hoặc nước xả vải), không giặt chung với đồ dùng khác. Lưu ý, trong lần giặt đầu tiên, sản phẩ...",https://salt.tikicdn.com/cache/280x280/ts/product/84/db/ea/ab833afb7769cfbc3cac49e22407768e.png,4,0,0
2153015,Bộ Vít 24 Món Xiaomi Wiha Precision Screwdriver,389000,►► Chi tiết sản phẩm: Thương hiệu: XIAOMIModel: MJJLL SD002QWTrọng lượng sản phẩm: 230gMô-men xoắn bánh răng: Tối đa 20 N.mKích thước tuốc nơ vít: 144x34x34mmKích thước thanh mở rộng: 110x10x10...,https://salt.tikicdn.com/cache/280x280/ts/product/9f/97/2c/5e870104e3c81c6001c43cfc6a1e4b78.jpg,4,0,0
2151853,Ly Giữ Nhiệt Lock&Lock Swing Tumbler - Bạc,370000,"Ly Giữ Nhiệt Lock&Lock Swing Tumbler - Bạc là một trong số những loại ly giữ nhiệt được nhiều người yêu thích và tin dùng bởi khả năng giữ nhiệt tốt, rất thích hợp cho những chuyến dã ngoại, d...",https://salt.tikicdn.com/cache/280x280/ts/product/75/90/a8/f212bb73368db41989cb448243c745f7.jpg,4,0,0
44620765,Đèn Pin Led Siêu Sáng Mini Có Sạc USB Có Hỗ Trợ Sạc Dự Phòng Lại Cho Điện Thoại Khẩn Cấp - Hàng Chính Hãng,88000,"Đèn Pin Led Siêu Sáng Mini Có Sạc USB Có Hỗ Trợ Sạc Dự Phòng Lại Cho Điện Thoại Khẩn Cấp - Hàng Chính HãngVideo thực tế Đèn Pin Mini LED Siêu Sáng T6Thiết kế bằng hợp kim nhôm, nhỏ gọn, đơn giản v...",https://salt.tikicdn.com/cache/280x280/ts/product/51/2a/c4/382eb8865f53f5fc185aefeb4e0b874e.jpg,4,0,0
118858137,Nạo Gọt Rau Củ Quả  Inox 304 Hàng Cao Cấp - Mua 1 Lần Dùng Mãi Mãi,70000, Nạo Gọt Rau Củ Quả JODILY Inox 304 Hàng Cao Cấp - Mua 1 Lần Dùng Mãi Mãi (Hoàn tiền 10 lần nếu giao hàng không đúng mô tả và hỉnh ảnh và video) THÔNG TIN SẢN PHẨM:  Nạo gọt hoa củ quả là món đồ khôn...,https://salt.tikicdn.com/cache/280x280/ts/product/e2/26/65/b2fc264324b09063df8150963102d0f3.jpg,4,0,0
104110135,"Bàn chải nhà tắm, cọ bồn rửa Parroti Clever CR01",59000,"Bàn chải nhà tắm Parroti Clever - CR01Sản phẩm Bàn chải nhà tắm Parroti Clever CR01 dùng để chà rửa phòng toilet, nhà tắm, bồn rửa mặt một cách hiệu quả. Chà sạch và nhanh mọi vết dơ bẩn trên sàn, t...",https://salt.tikicdn.com/cache/280x280/ts/product/44/c0/02/b9b98a2cfdf24d8ee26abf58757283d3.jpg,4,0,0
57999394,Bộ Ga Gối Cotton Đũi Tici LIDACO Cao Cấp - Xanh Mint,145000,"** Bộ ga gối cotton Tici gồm: - 01 Ga/Drap bo thun theo kích thước theo yêu cầu- 02 Vỏ gối nằm kích thước 50 x 70 cm (~3cm)** Bộ ga gối Cotton tici ( hay còn gọi là cotton thô, hay cotton đũi). Chất l...",https://salt.tikicdn.com/cache/280x280/ts/product/47/44/55/3a8c3927d7396f870fe3b0cc96bcb2ac.jpg,4,0,0
138507381,Chai xịt chuột thái land rat off,83000,"Chai xịt chuột thái lan rat off- Nhà nào có “anh tí” quanh quẩn thì mua về xài thử đi ạ, cực kì hiệu quả luôn nè.- Xịt đuổi chuột Thái Lan Rat-Off đuổi sạch chuột, tiêu diệt chuột sau 1 tuần xịt.- ...",https://salt.tikicdn.com/cache/280x280/ts/product/28/8c/0b/dab733e56c7ab960cd11088b1b18b293.jpg,4,0,0
149573787,Thùng rác thông minh cảm ứng tự động M&L-FH-2 phong cách Hàn Quốc,479000,"Thùng rác thông minh cảm ứng tự động M&L - RoyalCare FH-2 phong cách Hàn Quốc sẽ thay đổi khái niệm về thùng rác của bạn. Thùng rác thông minh M&L - RoyalCare không còn là đồ dùng hôi hám, xấu...",https://salt.tikicdn.com/cache/280x280/ts/product/b9/c9/3f/fcdc3dd26176d408d0fa4b7461836431.jpg,4,0,0
52187161,Giá Treo Ổ Điện Dán Tường Tiết Kiệm Không Gian,13000,"Giá Treo Ổ Điện Dán Tường Tiết Kiệm Không GianGiúp cố định ổ điện lên tường, tiết kiệm không gian.Chất liệu nhựa nguyên sinh ABS an toàn và thân thiện cho môi trường.Kích thước 4.5*10.3*0.7cmNặng khoả...",https://salt.tikicdn.com/cache/280x280/ts/product/a4/b6/da/75fbba8b6f878a98c37b91336a23f0a3.jpg,4,0,0
10227148,Dụng Cụ Mài Dao 3 Lớp Lock&Lock CKK112 (245 x 53 x 72 mm),171000,"Dụng Cụ Mài Dao 3 Lớp Lock&Lock CKK112 (245 x 53 mm) có thể dùng để mài dao bằng kim loại, mài bén lưỡi dao cùn một cách dễ dàng, nhanh chóng.Chỉ cần đặt dao vào rãnh và kéo, mọi chuyện sẽ hoàn ...",https://salt.tikicdn.com/cache/280x280/ts/product/3c/40/21/4c6a581e755c952b1755aad785d3dd1e.jpg,4,0,0
75615959,"Combo 5 khăn lau đa năng siêu thấm hút, khăn size lớn (30x40 cm) khăn lau kính, ô tô, mặt bàn, bếp Parroti Fiber FB01",49000," Khăn lau đa năng 2 mặt Parroti Fiber được làm từ sợi Microfiber, có tính chất hút nước cực cao, không để lại vệt nước hay vệt lau trên bề mặt. Sợi Microfiber còn có tính chất bền, không có bụi v...",https://salt.tikicdn.com/cache/280x280/ts/product/51/f4/b0/db29a16c52959852918e7a5064f27528.jpg,4,0,0
74396976,"Máy xay tỏi ớt bằng tay Lock&Lock (Nhiều kích cỡ) - Hàng chính hãng, lực nghiền mạnh với 3 lưỡi dao thép không gỉ",115000,"Máy xay tỏi ớt LocknLock mini nhiều size - Hàng chính hãng, lưỡi xay bén, kéo tay đơn giản, dễ vệ sinh - JoyMall- Chất liệu: Nhựa PP, ABS, Inox- Dung tích: + Size S: Màu Hồng - 400ml - CKS308PIK+ ...",https://salt.tikicdn.com/cache/280x280/ts/product/fd/99/00/c525a4df2bd8916ac4a899cb4f1e6aad.jpg,4,0,0
165404269,Khăn tắm sợi tre Bamboo&Love 60x120cm mềm mại kháng khuẩn siêu thấm hút an toàn cho da ngay cả với trẻ sơ sinh,95000,"🌸 Thông tin chi tiết bộ sản phẩm Khăn sợi tre- Chất liệu: 60% Sợi tre, 40% Sợi cotton - Kích thước: 60x120 cm- Trọng lượng: 350gram - Tính năng: Siêu thấm hút, nhanh khô gấp 3-4 lần COTTON kh...",https://salt.tikicdn.com/cache/280x280/ts/product/4f/a7/a5/560ee137a4726e40f51ba169d3501452.jpg,4,0,0
180378151,Bình giữ nhiệt LocknLock Metro Drive LHC4277S 650ml - Kèm ống hút và cọ rửa,319000,"Ly giữ nhiệt Lock&Lock 650ml LHC4277S Metro Drive - Hàng chính hãng, kèm ống hút cọ rửa, thiết kế nắp xoay - JoyMallLy giữ nhiệt LocknLock Metro Drive LHC4277S có miếng lót tay chống trượt giúp c...",https://salt.tikicdn.com/cache/280x280/ts/product/42/b3/64/29c2cae5e0d85925945e235a4daa3cde.jpg,4,0,0
189491905,"Nhang Sen Thuần Khiết Liên Tâm 20.5cm 160 cây - Ít khói, dịu nhẹ, 100% Đài sen thiên nhiên",72000,NHANG SEN THUẦN KHIẾT LIÊN TÂM  Một giải pháp tâm linh cho gia đình hiện đại Thông tin chi tiết về sản phẩm Nhang Sen Thuần Khiết Liên Tâm - 20.5cm - Hộp 160 cây - nhang sạch hoàn toàn thiên nhiê...,https://salt.tikicdn.com/cache/280x280/ts/product/dd/2c/6f/effc8e9edec7be9c90f68b86d9ea9093.jpg,4,0,0
3490669,Cây lau nhà tự vắt thông minh Panda ,114000,"Cây lau nhà thông minh tự vắt khô   Chổi lau nhà dễ dàng vắt sạch và khô- không phải động tay vào nha mọi người.Sản phẩm gồm 1 cây lau nhà và 01 bông lau kèm chổi- Chổi gọn gàng, tự đứng thẳng được....",https://salt.tikicdn.com/cache/280x280/ts/product/35/05/c4/b0614a50ff43711fd9d3320296bd569b.jpg,4,0,0
121396300,"Dây rút nhựa 10cm ,15cm, 20cm, 25cm, 30cm ( Khoảng 80 sợi/bịch )",21000,"** Dây rút nhưa 10cm, 15cm,25cm ,30cm MUA 10 BỊCH SIZE BẤT KỲ TẶNG 1 BỊCH LOẠI 10 CM ( 1 TẤC ) , MDây rút nhựa là một loại sợi được làm bằng chất liệu nhựa (PA Nylon 66) ưu điểm của nhựa polime này l...",https://salt.tikicdn.com/cache/280x280/ts/product/a0/0c/cb/6335396a25d0899c30c5191af9da3685.jpg,4,0,0
17593518,Bộ Hộp Cơm Giữ Nhiệt Thép Không Gỉ Lock & Lock LHC8031SLV - Bạc,668000,"Bộ Hộp Cơm Giữ Nhiệt Thép Không Gỉ Lock & Lock LHC8031SLV-OCH - Bạc Gồm 3 hộp: 1 Hộp cơm 460ml, 1 hộp thức ăn 420ml và 1 hộp 280ml, 1 túi đựng, 1 đôi đũaThiết kế sang trọng, đường né...",https://salt.tikicdn.com/cache/280x280/ts/product/0a/cc/be/bd46ed18db8a626ab5c547c317f8d662.jpg,4,0,0
10032000,Ổ cắm đa năng du lịch Adapter,85000,"Ổ cắm điện quốc tế đa năng du lịch Universal Travel AC AdapterThông tin sản phẩm:- Phù hợp với các bạn thường xuyên có nhu cầu đi du lịch nước ngoài, đi công tác, làm việ- Tương thích với chuẩn ổ c...",https://salt.tikicdn.com/cache/280x280/ts/product/28/44/91/04141c5e5179098b10ca2d5361fec7fb.jpeg,4,0,0
147806385,"Đũa gắp thức ăn vặt DandiHome siêu nhẹ cho chơi game, làm việc văn phòng",12000,"Đũa gắp thức ăn vặt là 1 lựa chọn tuyệt vời cho các game thủ, hay dân văn phòng hay phải ngồi chơi game, làm việc với máy tính mà lại không muốn bị bẩn tay.- Với chất liệu: nhựa - an toàn vệ sinh, d...",https://salt.tikicdn.com/cache/280x280/ts/product/25/26/d4/5014037eae2f04d1a2c2a17a48f476f0.jpg,4,0,0
134853381,Bình giữ nhiệt LocknLock Feather Light Ring 460ml,310000,"Đặc điểm nổi bậtBình giữ nhiệt Lock&Lock Feather Light Ring LHC4244 có cấu tạo 4 lớp với lớp trong cùng và ngoài cùng được làm bằng thép không gỉ SUS304,2 lớp giữa là lớp mạ đồng và lớp chân khô...",https://salt.tikicdn.com/cache/280x280/ts/product/db/93/72/eb78f4fde20c982948ea782fb2279a1c.jpg,4,0,0
162526068,"Đất trồng cây SOILMIX cho hoa hồng, cây cảnh, sen đá, rau sạch hữu cơ, bổ sung phân bón vi sinh, trichoderma, đá perlite",49000,"Đất trồng cây hữu cơ Soilmix, giá thể sạch trồng sen đá, hoa hồng, cây cảnh, chứa phân bón vi sinh, trichoderma, perliteThông tin sản phẩm: Đất trồng cây Soilmix là hỗn hợp đất trồng cây được phối t...",https://salt.tikicdn.com/cache/280x280/ts/product/f1/a0/4a/82135d6bc76d2a2d69b53064249ea3f1.jpg,4,0,0
77775165,Hộp Bảo Quản Thủy Tinh Lock&Lock LBG - Top Class (Nhiều Dung Tích),82600,"Hộp Bảo Quản Thủy Tinh Locknlock Top Class có khả năng đóng kín tuyệt đối ngăn chặn không khí bên ngoài và bên trong nhờ ""khóa 4 cạnh"".Nắp được làm từ ""chất liệu tritan"" nên có thể sử dụng lâu dà...",https://salt.tikicdn.com/cache/280x280/ts/product/2f/72/bd/196813f7090b2d34f4755aa92c8d9d09.jpg,4,0,0
57945711,Hộp đựng bàn chải kem đánh răng nhà tắm tặng kèm 4 cốc-Kệ để đồ vệ sinh răng miệng dán tường (màu ngẫu nhiên),229000,"Hộp đựng bàn chải kem đánh răng nhà tắm tặng kèm 4 cốc-Kệ để đồ vệ sinh răng miệngChất liệu Kệ treo bàn chải đánh răngGiá để đồ được làm bằng nhựa,sắt sơn tĩnh điện rất bền và chắc chắn Nhờ có kệ ...",https://salt.tikicdn.com/cache/280x280/ts/product/2d/2e/0e/6091e6e3f0436a285ff292bbc275d4a9.jpg,4,0,0
949687,Kệ Đỡ Màn Hình Máy Tính Monitor Stand Plyconcept MSM01001 (490 x 200 mm) - Gỗ,250000,Kệ Đỡ Màn Hình Máy Tính Monitor Stand Plyconcept * Hai vấn đề mà mọi người sử dụng Imac và desktop hay gặp phải đó là: 1/ Đa số các màn hình máy tính hiện tại được thiết kế khá thấp nên khi làm vi...,https://salt.tikicdn.com/cache/280x280/ts/product/fa/74/f4/aaa495a51c07be8f13e0cde59148cee0.jpg,4,0,0
178783625,Combo 2 Giá đỡ bàn chải máy dán tường NAVIVU,47000,Giá đỡ bàn chải máy dán tường NAVIVUSản phẩm khách nhận được sẽ gồm 2 giá đỡ bàn chải máy dán tường NAVIVU không bao gồm bàn chải hay phụ kiện khác.  ...,https://salt.tikicdn.com/cache/280x280/ts/product/fa/f4/47/731242767ee0ce1b583224f51ffb822f.jpg,4,0,0
102488853,"Thùng Đựng Gạo Cao Cấp 5kg & 10kg - Thùng Đựng Gạo Nắp Đậy Thông Minh, Thiết Kế Hiện Đại & Đẹp Mắt, Chất Liệu ABS &PP An Toàn Chống Nước, Chống Ẩm Mốc, Mối Mọt - Hàng Nhập Khẩu",203000," Sản phẩm chính hãng , nguồn gốc xuất xứ rõ ràng , hàng chất lượng cao. Tư vấn/hướng dẫn nhiệt tình chu đáo. Hãy chọn sản phẩm của SHOP để được trải nghiệm mua sắm tuyệt vời nhất với sản phẩm chất lượ...",https://salt.tikicdn.com/cache/280x280/ts/product/1d/17/97/84c51841e989ff2335dd2231e6b8048f.jpg,4,0,0
206485076,Hương nhang sạch Dương Minh nhang 20cm và 30cm 100% thành phần tự nhiên các loại nhang Cam Sả nhang Bồ Kết nhang Bắc nhang Thảo Mộc nhang Quế nhang Khuynh Diệp và Trầm Hương cao cấp,48000,"Một nén hương - Một lòng thành kính. Một làn khói - Một tâm an. Hay đơn giản là sự thư giãn tịnh tâm sau 1 ngày dài làm việc căng thẳng.Bạn chọn làn khói thiên nhiên thuần khiết, làn khói an toàn cho...",https://salt.tikicdn.com/cache/280x280/ts/product/f5/16/c0/23e2b93f2cc5a241d6eb6911f003dd8a.png,4,0,0
52578184,"Tuýp Keo Dán Đồ Gia Dụng Siêu Dính, Keo Dán Kim Loại Cao Cấp",15000,"Tuýp Keo Dán Đồ Gia Dụng Siêu Dính, Keo Dán Kim Loại Tongcen Cao CấpKeo dán siêu dính khi đã khui ra nên sử dụng ngay, không tái sử dụng khi mở nắp sẽ làm keo bị chết. Keo dạng đặc quánh, nên cần bó...",https://salt.tikicdn.com/cache/280x280/ts/product/53/eb/b6/262ae27f4ad5ce158415447ec505f789.jpg,4,0,0
57867023,Cây Lau Nhà Xoay 360 Độ Sunhouse Ks-Mo350I,127000,"Đặc điểm nổi bậtCây lau nhà xoay 360 độ SUNHOUSE KS-MO350I có cán làm bằng inox 201 với tay cầm bằng nhựa PP cao cấp, chắc chắn, không bị han gỉ và có thể tháo lắp dễ dàng khi sử dụng. Cây lau có th...",https://salt.tikicdn.com/cache/280x280/ts/product/a7/95/24/9e3b9498b44a189d0cee7dfaac01428a.jpg,4,0,0
110894852,"Giấy Bạc Màng Nhôm MyJae Đài Loan Để Bảo Quản, Nướng Thức Ăn, Bọc Thực Phẩm 30cm x 14m",85000,"Thương hiệu: MyJaeMàu sắc: BạcChất liệu: NhômKích thước: 30cm x 14mĐặc điểm nổi bật:-Giấy nhôm bọc thực phẩm, không độc hại, an toàn khi sử dụng-Làm nóng thức ăn, hiệu quả giữ nhiệt tốt-Th...",https://salt.tikicdn.com/cache/280x280/ts/product/e4/a5/ba/78ad9039c50b88c233b0aacff84e2dac.png,4,0,0
82875291,"Bộ 2 thùng vải, hộp vải đựng đồ đa năng -Màu Nâu Kem + Tặng kèm dây cột tóc- Hộp vải đựng quần áo 2 size đựng quần áo, đồ lót, giày, văn phòng phẩm, đồ dùng cá nhân rất tiện lợi-Bộ 2 hộp vải đựng đồ vải canvas siêu xinh có nắp đậy, tủ vải đựng đồ hộp cái ",104000,"BỘ 2 HỘP VẢI ĐỰNG ĐỒ VẢI CANVAS Giúp bạn cất gọn đồ đạc, tiết kiệm không gianVải không dệt, gia cố các tông, chống mài mòn và bền.  Thiết kế tay cầm để dễ dàng cầm nắm    Thích hợp cho quần áo...",https://salt.tikicdn.com/cache/280x280/ts/product/d9/17/e0/c522971a3aad2d816552f230b20603db.jpg,4,0,0
12030860,"Áo Mưa kín người Không Xẻ Tà Vải Dù Hàng Cao Cấp Chống Thấm Cực Tốt, Áo Mưa Đi Xe Máy",100000,"Áo mưa là sản phẩm thông dụng, không thể thiếu khi mùa mưa đến, giúp bạn tránh những cơn mưa bất chợt, áo mưa được cắt may từ vải dù có độ bền cao hơn các loại vải khác ÁO MƯA KIỂU BÍT 2 BÊN KHÔNG X...",https://salt.tikicdn.com/cache/280x280/ts/product/e4/23/0d/a2c1de1e8550996d8de9bffdf4e7200e.png,4,0,0
19298165,"Áo Mưa Bộ Cho Bé Trai, Bé Gái ( số 1-5) - Giao mẫu ngẫu nhiên",51000,"Kích thước:+ Size 1: Dành cho bé từ 1 đến 2 tuổi  chiều cao từ 80-1m , trọng lượng 9-12kg+ Size 2: Dành cho bé từ 2.5 đến 4.5 tuổi chiều cao từ 85 - 100cm , trọng lượng 15-19kg+ Size 3: Dành cho bé...",https://salt.tikicdn.com/cache/280x280/ts/product/e7/35/2f/a943690f9faa2f5464489e5c0564db1e.jpg,4,0,0
55900887,"Đèn Bàn Học Đọc Sách, Làm Việc (Học Sinh, Sinh Viên, Văn Phòng) LED Chống Cận, Cảm Ứng Nhôm Cao Cấp eLights",329000,"THIẾT KẾ SANG TRỌNG - ĐẲNG CẤPChất liệu hợp kim nhôm đẳng cấp, chắc chắn và sang trọngCó thể gập ở 2 vị trí, linh hoạt, chiếu sáng tới vị trí làm việcBỀN BỈHệ thống 26 bóng đèn LED tiết kiệm n...",https://salt.tikicdn.com/cache/280x280/ts/product/e3/2f/98/356fb347dc3019b36888f7f893882df5.jpg,4,0,0
14640240,Cân Điện Tử Nhà Bếp 5kg - Cân Chia Thực Phẩm Nhà Bếp - Cân Tiểu Ly 5kg,99000,"Cân Điện Tử Nhà Bếp 5kg Hình 1:  Ảnh tổng quan sản phẩm Cân điện tử nhà bếp 5kg Cân điện tử 5kg có kích thước 16cm x 12.5cm làm từ chất liệu nhựa ABS cao cấp, màu trắng sang trọng, sạch sẽ. Cân có...",https://salt.tikicdn.com/cache/280x280/ts/product/6f/d3/ec/2579ecef70b0b129485bc43b2285d168.jpg,4,0,0
467912,Máy Khoan Động Lực Bosch GSB 550 550W Set Và Bộ Dụng Cụ 100 Chi Tiết,1650000,"Thiết kế nhỏ gọn, thích hợp với mọi không gianMáy khoan động lực Bosch GSB 550 550W sở hữu thiết kế nhỏ gọn với khối lượng chỉ 1.8 kg, giúp người dùng thoải mái khi sử dụng thích hợp bố trí ở những k...",https://salt.tikicdn.com/cache/280x280/ts/product/dd/f8/79/e67e711ea310e5a0baa4fd06db8ddbd9.jpg,4,0,0
179370829,GÓI 20 VIÊN KHĂN GIẤY NÉN HÀN QUỐC HÌNH VIÊN KẸO ĐA NĂNG,37000,"  GÓI 20 VIÊN KHĂN GIẤY NÉN HÀN QUỐC HÌNH VIÊN KẸO ĐA NĂNG   Mùa hè, mùa du lịch, mùa dã ngoại, hay đi làm, KHĂN GIẤY NÉN này thì quá cần thiết. Cực tiện cho nhân viên văn phòng, các bạn hay đi công...",https://salt.tikicdn.com/cache/280x280/ts/product/21/0c/a5/c5b98caa0bdb87a9213f0d9ce8b064ae.jpeg,4,0,0
114204740,Bình giữ nhiệt inox 304 Sunhouse 900ml KS-TU900I,146000,"Bình giữ nhiệt inox 304 Sunhouse 900ml KS-TU900I có kiểu dáng năng động, phù hợp với các hoạt động thể thaoChất liệu inox cao cấp 304, an toàn tuyệt đối với sức khỏeNắp có giăng silicone giúp nắp...",https://salt.tikicdn.com/cache/280x280/ts/product/aa/4b/08/c6f5d8d4f2e263cb59b566a1cd23b6cb.jpg,4,0,0
53518638,2 Móc Dán Tường Giữ Dây Cắm Điện Phích Cắm Loại Trong Suốt,14000,"Móc dán tường giữ dây điện loại trong suốtGiúp hệ thống dây điện nhà bạn luôn được giữ gọn gàng, an toàn khi không sử dụng.Có thể treo các loại vật dụng đơn giản khác và rất nhiềuKích thước :6.5*6...",https://salt.tikicdn.com/cache/280x280/ts/product/2f/b9/20/ed0f042dd14f251ceb19267e00189ea5.jpeg,4,0,0
21101765,Bàn Học Bàn Làm Việc Kết Hợp Kệ Sách Thương Hiệu IGEA,729000,Bạn đang cần tìm bàn làm việc có thiết kế hiện đại đẹp mắtBạn cần tìm mẫu bàn làm việc chắc chắc dễ dàng lắp đặtBạn muốn chiếc bàn làm việc phải có giá sách giá để đồ đi kèm để thuận tiện khi làm vi...,https://salt.tikicdn.com/cache/280x280/ts/product/d7/fc/82/5b994949feaf861a3da83ecfb02cb64b.jpg,4,0,0
3927949,"Bộ sạc Energizer Charger kèm 4 pin Ener AA 2000mAh, tự ngắt sạc (CHVCM4)",460000,"THÔNG TIN SẢN PHẨMTên máy: Máy sạc pin Energizer Recharge kèm 2 pin TRAY Energizer AA 2000mAhXuất xứ: Chính hãng EnergizerNhà sản xuất: Shenzhen Highpower Technology CO., LTD.Sạc pin: Sạc 2-4 pin ...",https://salt.tikicdn.com/cache/280x280/ts/product/00/fc/77/ff9b52c3629c53b197591dd6691728bb.jpg,4,0,0
199728521,Bộ lau nhà đa năng Space Saving Sunhouse KS-CL3211P,360000,"Chất liệu nhựa PP siêu bền, an toànBộ lau nhà đa năng Space Saving SUNHOUSE KS-CL3211PB được thiết kế tiện dụng với thùng vắt làm bằng nhựa nguyên sinh PP bền bỉ, chịu lực tốt, hạn chế chầy xước. Thi...",https://salt.tikicdn.com/cache/280x280/ts/product/c3/b2/28/75f657efff241e42a0a46f09d98186e9.png,4,0,0
